Effective Bankroll,Bankroll (w/ Current Stake),Date Placed,Player/Team,Line,Probability,Factor,Stake,Win,Date Settled,Realized Profit,Bet Slip,Factor,,,,,,,,
1.85666822,4.452612617,2025-08-23 10:45,Learner Tien,580,0.189058,0.097888,0.1817455387,0,2025-08-25 16:45,-0.1817455387,,0.048944,,,0.1470588235,0.189058,-0.04199917647,,,
1.85666822,4.452612617,2025-08-23 10:45,Nishesh Basavareddy,315,0.261906,0.054308,0.1008319377,0,2025-08-25 20:30,-0.1008319377,,0.027154,,,0.2409638554,0.261906,-0.02094214458,,,
1.85666822,4.452612617,2025-08-23 10:45,Sebastian Korda,-190,0.660925,0.032732,0.06077246417,0,2025-08-25 16:45,-0.06077246417,,0.016366,,,0.6551724138,0.660925,-0.005752586207,,,
1.85666822,4.452612617,2025-08-23 10:45,Christopher Oconnell,1280,0.080633,0.017324,0.03216492024,0,2025-08-26 23:59,-0.03216492024,,0.008662,,,0.07246376812,0.080633,-0.008169231884,,,
1.85666822,4.452612617,2025-08-23 10:45,Hugo Dellien,1060,0.088112,0.004092,0.007597486355,0,2025-08-25 19:00,-0.007597486355,,0.002046,,,0.08620689655,0.088112,-0.001905103448,,,
1.062493242,4.452612617,2025-08-23 10:55,Darwin Blanch,-115,0.578527,0.18725,0.1989518596,0,2025-08-25 16:45,-0.1989518596,,0.093625,,,0.5348837209,0.578527,-0.04364327907,,,
1.062493242,4.452612617,2025-08-23 10:55,Luciano Darderi,-165,0.640917,0.096022,0.1020227261,1,2025-08-25 16:45,0.0618319552,,0.048011,,,0.6226415094,0.640917,-0.01827549057,,,
1.062493242,4.452612617,2025-08-23 10:55,Holger Rune,-285,0.747794,0.057438,0.06102748684,1,2025-08-25 19:00,0.02141315328,,0.028719,,,0.7402597403,0.747794,-0.00753425974,,,
1.062493242,4.452612617,2025-08-23 10:55,Daniil Medvedev,-385,0.798268,0.042762,0.04543433602,0,2025-08-25 16:45,-0.04543433602,,0.021381,,,0.793814433,0.798268,-0.00445356701,,,
1.062493242,4.452612617,2025-08-23 10:55,Ethan Quinn,-140,0.586094,0.013122,0.01394203632,0,2025-08-25 16:45,-0.01394203632,,0.006561,,,0.5833333333,0.586094,-0.002760666667,,,
1.062493242,4.452612617,2025-08-23 10:55,Borna Coric,570,0.154046,0.011158,0.01185529959,0,2025-08-25 16:45,-0.01185529959,,0.005579,,,0.1492537313,0.154046,-0.004792268657,,,
0.6292594976,4.203310837,2025-08-24 11:15,Shintaro Mochizuki,-172,0.661472,0.15833,0.09963065626,1,2025-08-26 17:40,0.05792480015,,0.079165,,,0.6323529412,0.661472,-0.02911905882,,,
0.6292594976,4.203310837,2025-08-24 11:15,Mackenzie Mcdonald,-118,0.552154,0.047214,0.02970985792,0,2025-08-25 19:00,-0.02970985792,,0.023607,,,0.5412844037,0.552154,-0.01086959633,,,
1.023972641,3.053868547,2025-08-25 21:00,Zachary Svajda,890,0.138295,0.082932,0.08492009908,0,2025-08-27 19:00,-0.08492009908,,0.041466,,,0.101010101,0.138295,-0.03728489899,,,
1.023972641,3.053868547,2025-08-25 21:00,Luciano Darderi,-165,0.62783,0.027174,0.02782543255,1,2025-08-27 23:59,0.01686389852,,0.013587,,,0.6226415094,0.62783,-0.005188490566,,,
1.023972641,3.053868547,2025-08-25 21:00,Pablo Carreno Busta,860,0.108101,0.008684,0.008892178416,0,2025-08-27 23:59,-0.008892178416,,0.004342,,,0.1041666667,0.108101,-0.003934333333,,,
1.550878867,3.296262971,2025-08-26 13:55,Flavio Cobolli,-152,0.612153,0.045234,0.07015245466,1,2025-08-28 19:35,0.0461529307,,0.022617,,,0.6031746032,0.612153,-0.008978396825,,,
1.550878867,3.296262971,2025-08-26 13:55,Tomas Machac,-110,0.533037,0.038742,0.06008414906,1,2025-08-27 19:00,0.05462195369,,0.019371,,,0.5238095238,0.533037,-0.00922747619,,,
1.550878867,3.296262971,2025-08-26 13:55,Coleman Wong,136,0.425639,0.006624,0.01027302161,1,2025-08-28 19:35,0.01397130939,,0.003312,,,0.4237288136,0.425639,-0.001910186441,,,
4.70963082,4.826773908,2025-08-27 19:30,Tristan Schoolkate,430,0.207098,0.045376,0.2137042081,0,2025-08-28 19:35,-0.2137042081,,0.022688,,,0.1886792453,0.207098,-0.01841875472,,,
4.70963082,4.826773908,2025-08-27 19:30,Jacob Fearnley,760,0.121179,0.011064,0.0521073554,0,2025-08-28 23:59,-0.0521073554,,0.005532,,,0.1162790698,0.121179,-0.004899930233,,,
4.70963082,4.826773908,2025-08-27 19:30,Leandro Riedi,195,0.348538,0.028846,0.1358540106,1,2025-08-28 19:35,0.2649153208,,0.014423,,,0.3389830508,0.348538,-0.009554949153,,,
4.352654577,4.834745628,2025-08-28 9:30,Cameron Norrie,890,0.103341,0.005186,0.02257286664,0,2025-08-29 23:59,-0.02257286664,,0.002593,,,0.101010101,0.103341,-0.00233089899,,,
4.352654577,4.834745628,2025-08-28 9:30,Jerome Kym,1000,0.092256,0.002962,0.01289256286,0,2025-08-29 23:59,-0.01289256286,,0.001481,,,0.09090909091,0.092256,-0.001346909091,,,
4.858508195,4.893973625,2025-08-29 9:30,Benjamin Bonzi,-126,0.562199,0.02114,0.1027088633,0,2025-08-29 23:59,-0.1027088633,,0.01057,,,0.5575221239,0.562199,-0.004676876106,,,
4.755799332,4.755799332,2025-08-30 9:15,Coleman Wong,870,0.105937,0.01094,0.05202844469,0,2025-08-30 18:30,-0.05202844469,,0.00547,,,0.1030927835,0.105937,-0.002844216495,,,
4.755799332,4.755799332,2025-08-30 9:15,Tomas Machac,220,0.333667,0.061562,0.2927765185,0,2025-08-31 21:30,-0.2927765185,,0.030781,,,0.3125,0.333667,-0.021167,,,
4.410994369,4.703770888,2025-08-31 8:45,Leandro Riedi,1000,0.092216,0.002876,0.01268601981,0,2025-09-02 23:30,-0.01268601981,,0.001438,,,0.09090909091,0.092216,-0.001306909091,,,
4.398308349,4.410994369,2025-09-01 8:45,Taylor Fritz,162,0.403894,0.071854,0.3160360481,0,2025-09-02 23:30,-0.3160360481,,0.035927,,,0.3816793893,0.403894,-0.02221461069,,,
4.082272301,4.082272301,2025-09-03 9:20,Alex De Minaur,-154,0.614941,0.043896,0.1791954249,0,2025-09-05 23:30,-0.1791954249,,0.021948,,,0.6062992126,0.614941,-0.008641787402,,,
4.082272301,4.082272301,2025-09-03 9:20,Carlos Alcaraz,-350,0.781194,0.030738,0.125480886,1,2025-09-05 23:30,0.03585168171,,0.015369,,,0.7777777778,0.781194,-0.003416222222,,,
3.938928558,3.938928558,2025-09-16 14:00,Alexander Shevchenko,175,0.433258,0.21876,0.8616800113,1,2025-09-18 18:30,1.50794002,,0.10938,,,0.3636363636,0.433258,-0.06962163636,,,
3.938928558,3.938928558,2025-09-16 14:00,Juan Manuel Cerundolo,190,0.344912,0.017592,0.06929363119,0,2025-09-18 18:30,-0.06929363119,,0.008796,,,0.3448275862,0.344912,-0.0000844137931,,,
3.938928558,3.938928558,2025-09-16 14:00,Ethan Quinn,120,0.459624,0.01826,0.07192483547,0,2025-09-17 8:00,-0.07192483547,,0.00913,,,0.4545454545,0.459624,-0.005078545455,,,
2.93603008,3.867003722,2025-09-17 21:55,Giulio Zeppieri,-390,0.829365,0.22,0.6459266176,1,2025-09-18 18:30,0.1656222096,,0.11,,,0.7959183673,0.829365,-0.03344663265,,,
2.93603008,3.867003722,2025-09-17 21:55,Alejandro Tabilo,-116,0.566065,0.123148,0.3615662323,1,2025-09-18 18:30,0.3116950278,,0.061574,,,0.537037037,0.566065,-0.02902796296,,,
2.93603008,3.867003722,2025-09-17 21:55,Nishesh Basavareddy,-185,0.670629,0.120154,0.3527757582,1,2025-09-18 18:30,0.190689599,,0.060077,,,0.649122807,0.670629,-0.02150619298,,,
2.93603008,3.867003722,2025-09-17 21:55,Yi Zhou,186,0.378041,0.085816,0.2519583573,0,2025-09-19 17:00,-0.2519583573,,0.042908,,,0.3496503497,0.378041,-0.02839065035,,,
2.93603008,3.867003722,2025-09-17 21:55,Juncheng Shang,136,0.448644,0.084876,0.2491984891,0,2025-09-19 17:00,-0.2491984891,,0.042438,,,0.4237288136,0.448644,-0.02491518644,,,
2.93603008,3.867003722,2025-09-17 21:55,Rinky Hijikata,-190,0.669864,0.08343,0.2449529896,1,2025-09-19 17:00,0.1289226261,,0.041715,,,0.6551724138,0.669864,-0.01469158621,,,
2.93603008,3.867003722,2025-09-17 21:55,Dalibor Svrcina,250,0.297,0.03096,0.09089949127,1,2025-09-18 18:30,0.2272487282,,0.01548,,,0.2857142857,0.297,-0.01128571429,,,
2.93603008,3.867003722,2025-09-17 21:55,Matteo Arnaldi,-112,0.534522,0.025812,0.07578480842,0,2025-09-19 17:00,-0.07578480842,,0.012906,,,0.5283018868,0.534522,-0.006220113208,,,
2.93603008,3.867003722,2025-09-17 21:55,Valentin Royer,-145,0.593029,0.005716,0.01678234794,1,2025-09-19 17:00,0.01157403306,,0.002858,,,0.5918367347,0.593029,-0.001192265306,,,
5.362228683,6.200905676,2025-09-18 18:45,Nishesh Basavareddy,186,0.368703,0.05857,0.314065734,0,2025-09-20 12:00,-0.314065734,,0.029285,,,0.3496503497,0.368703,-0.01905265035,,,
5.362228683,6.200905676,2025-09-18 18:45,Alejandro Tabilo,-150,0.608574,0.0428,0.2295033877,1,2025-09-19 17:00,0.1530022584,,0.0214,,,0.6,0.608574,-0.008574,,,
5.362228683,6.200905676,2025-09-18 18:45,Alexander Shevchenko,162,0.384538,0.009228,0.04948264629,1,2025-09-20 12:00,0.08016188699,,0.004614,,,0.3816793893,0.384538,-0.002858610687,,,
5.362228683,6.200905676,2025-09-18 18:45,Dino Prizmic,195,0.341354,0.00716,0.03839355737,0,2025-09-20 12:00,-0.03839355737,,0.00358,,,0.3389830508,0.341354,-0.002370949153,,,
5.515521001,5.917462939,2025-09-19 17:45,Sebastian Korda,-182,0.646564,0.006622,0.03652378007,0,2025-09-20 12:00,-0.03652378007,,0.003311,,,0.6453900709,0.646564,-0.001173929078,,,
5.478997221,5.917462939,2025-09-20 0:15,Alejandro Tabilo,-180,0.669373,0.148022,0.8110121266,1,2025-09-21 12:00,0.4505622926,,0.074011,,,0.6428571429,0.669373,-0.02651585714,,,
5.478997221,5.917462939,2025-09-20 0:15,Valentin Royer,400,0.223054,0.057468,0.3148670123,1,2025-09-20 12:00,1.259468049,,0.028734,,,0.2,0.223054,-0.023054,,,
6.057097677,6.868109803,2025-09-20 13:35,Yibing Wu,260,0.298471,0.057304,0.3470959253,1,2025-09-21 12:00,0.9024494057,,0.028652,,,0.2777777778,0.298471,-0.02069322222,,,
6.057097677,6.868109803,2025-09-20 13:35,Corentin Moutet,124,0.448335,0.006874,0.04163648943,1,2025-09-21 12:00,0.05162924689,,0.003437,,,0.4464285714,0.448335,-0.001906428571,,,
5.668365262,6.868109803,2025-09-20 16:40,Dalibor Svrcina,290,0.275848,0.05228,0.2963421359,0,2025-09-21 12:00,-0.2963421359,,0.02614,,,0.2564102564,0.275848,-0.01943774359,,,
7.976408612,7.976408612,2025-09-22 16:30,Luciano Darderi,-165,0.636952,0.07581,0.6046915369,1,2025-09-25 12:00,0.3664797193,,0.037905,,,0.6226415094,0.636952,-0.01431049057,,,
7.976408612,7.976408612,2025-09-22 16:30,Valentin Royer,270,0.278852,0.023496,0.1874136968,0,2025-09-23 11:00,-0.1874136968,,0.011748,,,0.2702702703,0.278852,-0.00858172973,,,
7.976408612,7.976408612,2025-09-22 16:30,Alejandro Tabilo,-130,0.568571,0.015406,0.1228845511,0,2025-09-25 12:00,-0.1228845511,,0.007703,,,0.5652173913,0.568571,-0.003353608696,,,
7.976408612,7.976408612,2025-09-22 16:30,Shintaro Mochizuki,250,0.288028,0.00647,0.05160736372,0,2025-09-25 12:00,-0.05160736372,,0.003235,,,0.2857142857,0.288028,-0.002313714286,,,
7.976408612,7.976408612,2025-09-22 16:30,Gabriel Diallo,380,0.208619,0.00072,0.005743014201,0,2025-09-25 12:00,-0.005743014201,,0.00036,,,0.2083333333,0.208619,-0.0002856666667,,,
7.00406845,7.788994916,2025-09-23 13:30,Alexander Vukic,-175,0.650056,0.0753,0.5274063543,1,2025-09-25 12:00,0.3013750596,,0.03765,,,0.6363636364,0.650056,-0.01369236364,,,
7.00406845,7.788994916,2025-09-23 13:30,Tomas Machac,-300,0.754598,0.03675,0.2573995155,0,2025-09-25 12:00,-0.2573995155,,0.018375,,,0.75,0.754598,-0.004598,,,
8.01921525,8.01921525,9/25/2025 13:10:00,Alexander Vukic,-105,0.549223,0.151812,1.217413106,1,2025-09-26 8:00,1.159441053,,0.075906,,,0.512195122,0.549223,-0.03702787805,,,
8.01921525,8.01921525,9/25/2025 13:10:00,Sebastian Korda,-300,0.751276,0.010148,0.08137899636,1,2025-09-26 8:00,0.02712633212,,0.005074,,,0.75,0.751276,-0.001276,,,
8.01921525,8.01921525,9/25/2025 13:10:00,Alexander Bublik,-200,0.668639,0.01177,0.09438616349,0,2025-09-26 8:00,-0.09438616349,,0.005885,,,0.6666666667,0.668639,-0.001972333333,,,
9.111396472,9.111396472,9/26/2025 12:15:00,Alexander Vukic,290,0.269765,0.035868,0.3268075686,0,2025-09-28 20:00,-0.3268075686,,0.017934,,,0.2564102564,0.269765,-0.01335474359,,,
9.111396472,9.111396472,9/26/2025 12:15:00,Sebastian Korda,215,0.335763,0.053582,0.4882068457,0,2025-09-28 20:00,-0.4882068457,,0.026791,,,0.3174603175,0.335763,-0.01830268254,,,
9.111396472,9.111396472,9/26/2025 12:15:00,Learner Tien,140,0.419476,0.00961,0.08756052009,1,2025-09-28 20:00,0.1225847281,,0.004805,,,0.4166666667,0.419476,-0.002809333333,,,
8.208821537,9.111396472,9/27/2025 21:35:00,Jakub Mensik,180,0.362977,0.018152,0.1490065285,N/A,2025-09-29 10:00,0,,0.009076,,,0.3571428571,0.362977,-0.005834142857,,,
8.269960257,8.418966785,9/29/2025 0:20:00,Jenson Brooksby,280,0.279867,0.045322,0.3748111388,0,2025-09-29 10:00,-0.3748111388,,0.022661,,,0.2631578947,0.279867,-0.01670910526,,,
8.269960257,8.418966785,9/29/2025 0:20:00,Casper Ruud,590,0.154286,0.02186,0.1807813312,0,2025-09-29 10:00,-0.1807813312,,0.01093,,,0.1449275362,0.154286,-0.009358463768,,,
8.269960257,8.418966785,9/29/2025 0:20:00,Learner Tien,200,0.336412,0.009216,0.07621595373,1,2025-09-29 10:00,0.1524319075,,0.004608,,,0.3333333333,0.336412,-0.003078666667,,,
8.015806223,8.015806223,9/29/2025 12:00:00,Alex De Minaur,540,0.159265,0.007146,0.05728095127,0,2025-09-30 8:00,-0.05728095127,,0.003573,,,0.15625,0.159265,-0.003015,,,
7.958525272,8.015806223,9/29/2025 12:45:00,Sebastian Baez,112,0.494301,0.085356,0.6793078831,1,2025-10-01 11:00,0.760824829,,0.042678,,,0.4716981132,0.494301,-0.02260288679,,,
7.958525272,8.015806223,9/29/2025 12:45:00,Learner Tien,290,0.277815,0.057448,0.4572013598,1,2025-09-30 8:00,1.325883943,,0.028724,,,0.2564102564,0.277815,-0.02140474359,,,
7.958525272,8.015806223,9/29/2025 12:45:00,Fabian Marozsan,-215,0.68698,0.02785,0.2216449288,1,2025-10-01 11:00,0.1030906646,,0.013925,,,0.6825396825,0.68698,-0.00444031746,,,
7.958525272,8.015806223,9/29/2025 12:45:00,Christopher Oconnell,-140,0.589026,0.027206,0.2165196385,1,2025-10-02 12:00,0.1546568847,,0.013603,,,0.5833333333,0.589026,-0.005692666667,,,
7.958525272,8.015806223,9/29/2025 12:45:00,Bu Yunchaokete,-284,0.649047,0.006556,0.05217609168,1,2025-10-02 12:00,0.01837186327,,0.003278,,,0.7395833333,0.649047,0.09053633333,,,
6.33167537,8.015806223,9/29/2025 20:30:00,Taylor Fritz,360,0.225696,0.02122,0.1343581513,0,2025-09-30 8:00,-0.1343581513,,0.01061,,,0.2173913043,0.225696,-0.008304695652,,,
6.33167537,8.015806223,9/29/2025 20:30:00,Camilo Ugo Carabelli,380,0.208802,0.001182,0.007484040287,1,2025-10-02 12:00,0.02843935309,,0.000591,,,0.2083333333,0.208802,-0.0004686666667,,,
6.33167537,8.015806223,9/29/2025 20:30:00,Yi Zhou,195,0.3415,0.00761,0.04818404956,0,2025-10-02 12:00,-0.04818404956,,0.003805,,,0.3389830508,0.3415,-0.002516949153,,,
6.33167537,8.015806223,9/29/2025 20:30:00,Luca Nardi,-138,0.581909,0.009882,0.062569616,1,2025-10-01 11:00,0.04534030145,,0.004941,,,0.5798319328,0.581909,-0.002077067227,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Alejandro Tabilo,-130,0.605026,0.180868,1.422014026,1,2025-10-02 12:00,1.093856943,,0.090434,,,0.5652173913,0.605026,-0.0398086087,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Valentin Vacherot,-172,0.664267,0.171064,1.344933362,1,2025-10-01 11:00,0.7819380012,,0.085532,,,0.6323529412,0.664267,-0.03191405882,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Valentin Royer,-225,0.716203,0.152726,1.200756984,1,2025-10-02 12:00,0.5336697705,,0.076363,,,0.6923076923,0.716203,-0.02389530769,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Mackenzie Mcdonald,-175,0.659193,0.123436,0.9704741762,0,2025-10-02 12:00,-0.9704741762,,0.061718,,,0.6363636364,0.659193,-0.02282936364,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Tristan Schoolkate,-116,0.559993,0.097508,0.7666239668,0,2025-10-01 11:00,-0.7666239668,,0.048754,,,0.537037037,0.559993,-0.02295596296,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Lorenzo Sonego,-140,0.589121,0.027258,0.2143068885,0,2025-10-02 12:00,-0.2143068885,,0.013629,,,0.5833333333,0.589121,-0.005787666667,,,
7.862164816,9.150051064,9/30/2025 16:45:00,Yoshihito Nishioka,-144,0.593783,0.01733,0.1362513163,1,2025-10-01 11:00,0.09461896962,,0.008665,,,0.5901639344,0.593783,-0.003619065574,,,
6.037323968,10.16923986,10/1/2025 11:40:00,David Goffin,245,0.310202,0.05723,0.3455160507,1,2025-10-03 12:00,0.8465143242,,0.028615,,,0.2898550725,0.310202,-0.02034692754,,,
6.037323968,10.16923986,10/1/2025 11:40:00,Adrian Mannarino,116,0.474339,0.04225,0.2550769377,0,2025-10-03 12:00,-0.2550769377,,0.021125,,,0.462962963,0.474339,-0.01137603704,,,
6.037323968,10.16923986,10/1/2025 11:40:00,Flavio Cobolli,-110,0.533169,0.039194,0.2366268756,0,2025-10-03 12:00,-0.2366268756,,0.019597,,,0.5238095238,0.533169,-0.00935947619,,,
6.037323968,10.16923986,10/1/2025 11:40:00,Jordan Thompson,138,0.420891,0.026058,0.157320588,0,2025-10-03 12:00,-0.157320588,,0.013029,,,0.4201680672,0.420891,-0.0007229327731,,,
6.037323968,10.16923986,10/1/2025 11:40:00,Valentin Vacherot,280,0.269778,0.017916,0.1081646962,1,2025-10-03 12:00,0.3028611494,,0.008958,,,0.2631578947,0.269778,-0.006620105263,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Nuno Borges,140,0.43581,0.065318,0.6311393824,N/A,2025-10-04 12:00,0,,0.032659,,,0.4166666667,0.43581,-0.01914333333,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Valentin Royer,410,0.215067,0.047052,0.4546429808,0,2025-10-04 13:00,-0.4546429808,,0.023526,,,0.1960784314,0.215067,-0.01898856863,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Arthur Cazaux,-110,0.530092,0.02622,0.253352439,0,2025-10-04 13:00,-0.253352439,,0.01311,,,0.5238095238,0.530092,-0.00628247619,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Camilo Ugo Carabelli,1600,0.070666,0.025074,0.2422791401,0,2025-10-04 13:00,-0.2422791401,,0.012537,,,0.05882352941,0.070666,-0.01184247059,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Zizou Bergs,235,0.305273,0.01917,0.1852313598,1,2025-10-03 12:00,0.4352936956,,0.009585,,,0.2985074627,0.305273,-0.006765537313,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Sebastian Baez,430,0.194894,0.015228,0.1471415309,0,2025-10-04 13:00,-0.1471415309,,0.007614,,,0.1886792453,0.194894,-0.006214754717,,,
9.662564415,10.76526956,10/2/2025 13:45:00,Yoshihito Nishioka,320,0.239267,0.003056,0.02952879685,1,2025-10-04 13:00,0.09449214992,,0.001528,,,0.2380952381,0.239267,-0.001171761905,,,
9.942830061,11.70091433,10/3/2025 18:00:00,Matteo Arnaldi,194,0.347621,0.022806,0.2267561824,0,2025-10-04 13:00,-0.2267561824,,0.011403,,,0.3401360544,0.347621,-0.007484945578,,,
10.47123421,10.47123421,10/4/2025 21:30:00,David Goffin,166,0.37896,0.00968,0.1013615471,N/A,2025-10-05 20:00,0,,0.00484,,,0.3759398496,0.37896,-0.003020150376,,,
10.47123421,10.47123421,10/4/2025 21:30:00,Giovanni Mpetshi Perricard,300,0.253623,0.00966,0.1011521224,1,2025-10-05 20:00,0.3034563673,,0.00483,,,0.25,0.253623,-0.003623,,,
10.77469057,10.77469057,10/6/2025 11:15:00,Pittsburgh Steelers,-235,0.741898,0.270654,2.916213103,1,2025-10-12 17:00,1.240941746,,0.135327,,,0.7014925373,0.741898,-0.04040546269,,,
10.77469057,10.77469057,10/6/2025 11:15:00,Cincinnati Bengals,800,0.115394,0.009558,0.1029844925,0,2025-10-12 19:25,-0.1029844925,,0.004779,,,0.1111111111,0.115394,-0.004282888889,,,
10.77469057,10.77469057,10/6/2025 11:15:00,Chicago Bears,180,0.359711,0.00792,0.08533554935,1,10/21/2025 2:00:00,0.1536039888,,0.00396,,,0.3571428571,0.359711,-0.002568142857,,,
7.67015743,10.77469057,10/6/2025 14:25:00,Arthur Rinderknech,250,0.297856,0.03399,0.2607086511,1,10/8/2025 11:00:00,0.6517716276,,0.016995,,,0.2857142857,0.297856,-0.01214171429,,,
7.67015743,10.77469057,10/6/2025 14:25:00,Zizou Bergs,136,0.431283,0.0262,0.2009581247,1,2025-10-07 11:00,0.2733030496,,0.0131,,,0.4237288136,0.431283,-0.007554186441,,,
7.682751829,11.04799362,10/7/2025 17:20:00,Zizou Bergs,330,0.243381,0.028192,0.2165921396,0,10/9/2025 11:00:00,-0.2165921396,,0.014096,,,0.2325581395,0.243381,-0.01082286047,,,
7.682751829,11.04799362,10/7/2025 17:20:00,Nuno Borges,560,0.159652,0.019168,0.1472629871,0,10/8/2025 11:00:00,-0.1472629871,,0.009584,,,0.1515151515,0.159652,-0.008136848485,,,
8.231376981,11.33591013,10/9/2025 17:00:00,Valentin Vacherot,550,0.159491,0.013342,0.1098230317,1,10/11/2025 11:00:00,0.6040266742,,0.006671,,,0.1538461538,0.159491,-0.005644846154,,,
8.121553949,11.33591013,10/10/2025 17:55:00,Arthur Rinderknech,245,0.292941,0.00869,0.07057630382,1,10/11/2025 11:00:00,0.1729119444,,0.004345,,,0.2898550725,0.292941,-0.003085927536,,,
9.008315599,12.11284874,10/11/2025 20:10:00,Luca Nardi,220,0.325204,0.036958,0.3329293279,0,10/13/2025 9:00:00,-0.3329293279,,0.018479,,,0.3125,0.325204,-0.012704,,,
12.83254112,13.250806,10/12/2025 20:30:00,Nicolai Budkov Kjaer,110,0.534105,0.22,2.823159046,0,10/14/2025 13:00:00,-2.823159046,,0.11,,,0.4761904762,0.534105,-0.05791452381,,,
12.83254112,13.250806,10/12/2025 20:30:00,Ugo Blanchet,-106,0.530381,0.0643,0.825132394,0,10/13/2025 9:00:00,-0.825132394,,0.03215,,,0.5145631068,0.530381,-0.0158178932,,,
12.83254112,13.250806,10/12/2025 20:30:00,Arthur Cazaux,-275,0.735243,0.014112,0.1810928203,0,10/15/2025 16:00:00,-0.1810928203,,0.007056,,,0.7333333333,0.735243,-0.001909666667,,,
12.83254112,13.250806,10/12/2025 20:30:00,Sebastian Korda,-205,0.673805,0.010064,0.1291466938,1,10/13/2025 19:20:00,0.06299838724,,0.005032,,,0.6721311475,0.673805,-0.001673852459,,,
12.83254112,13.250806,10/12/2025 20:30:00,Alexander Shevchenko,-130,0.567129,0.008666,0.1112068013,1,10/14/2025 13:00:00,0.08554369334,,0.004333,,,0.5652173913,0.567129,-0.001911608696,,,
12.83254112,13.250806,10/12/2025 20:30:00,Mackenzie Mcdonald,150,0.401455,0.00239,0.03066977328,0,10/15/2025 16:00:00,-0.03066977328,,0.00239,,,0.4,0.401455,-0.001455,,,
8.732133591,12.09274428,10/13/2025 13:00:00,Federico Cina,146,0.452392,0.076886,0.6713788233,0,10/15/2025 16:00:00,-0.6713788233,,0.076886,,,0.406504065,0.452392,-0.04588793496,,,
8.732133591,12.09274428,10/13/2025 13:00:00,Mark Lajal,-135,0.611874,0.08715,0.7610054425,0,10/14/2025 13:00:00,-0.7610054425,,0.08715,,,0.5744680851,0.611874,-0.03740591489,,,
7.299749325,12.09274428,10/13/2025 19:10:00,Valentin Royer,-250,0.719816,0.019351,0.1412574492,1,10/14/2025 13:00:00,0.05650297968,,0.019351,,,0.7142857143,0.719816,-0.005530285714,,,
7.299749325,12.09274428,10/13/2025 19:10:00,Giulio Zeppieri,152,0.403739,0.01146,0.08365512727,0,10/14/2025 19:00:00,-0.08365512727,,0.01146,,,0.3968253968,0.403739,-0.006913603175,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Valentin Royer,100,0.565937,0.11,0.8427642029,0,10/15/2025 16:00:00,-0.8427642029,,0.11,,,0.5,0.565937,-0.065937,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Yannick Haffmann,-146,0.62473,0.075431,0.5779140599,1,10/15/2025 16:00:00,0.3958315479,,0.075431,,,0.593495935,0.62473,-0.03123406504,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Brandon Nakashima,-150,0.608046,0.01967,0.1507015625,0,10/15/2025 16:00:00,-0.1507015625,,0.01967,,,0.6,0.608046,-0.008046,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Leo Borg,950,0.099208,0.004294,0.03289844988,0,10/16/2025 15:00:00,-0.03289844988,,0.004294,,,0.09523809524,0.099208,-0.003969904762,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Adam Walton,600,0.145943,0.003522,0.02698377748,0,10/16/2025 15:00:00,-0.02698377748,,0.003522,,,0.1428571429,0.145943,-0.003085857143,,,
7.661492753,8.713624847,10/14/2025 13:45:00,Marcos Giron,132,0.432172,0.001956,0.01498587983,0,10/15/2025 17:20:00,-0.01498587983,,0.001956,,,0.4310344828,0.432172,-0.001137517241,,,
6.015244821,8.62996972,10/14/2025 19:15:00,Nikoloz Basilashvili,-115,0.561574,0.001956,0.01176581887,1,10/15/2025 16:00:00,0.01023114684,,0.001956,,,0.5348837209,0.561574,-0.02669027907,,,
6.015244821,8.62996972,10/14/2025 19:15:00,Gilles Arnaud Bailly,580,0.16303,0.001956,0.01176581887,0,10/15/2025 16:00:00,-0.01176581887,,0.001956,,,0.1470588235,0.16303,-0.01597117647,,,
6.987455757,7.132673533,10/15/2025 17:25:00,Nikoloz Basilashvili,140,0.344848,0.013229,0.09243705221,N/A,10/16/2025 15:00:00,0,,0.013229,,,0.4166666667,0.344848,0.07181866667,,,
6.987455757,7.132673533,10/15/2025 17:25:00,Damir Dzumhur,550,0.15605,0.002604,0.01819533479,0,10/16/2025 15:00:00,-0.01819533479,,0.002604,,,0.1538461538,0.15605,-0.002203846154,,,
6.987455757,7.132673533,10/15/2025 17:25:00,James Duckworth,192,0.424384,0.003623,0.02531555221,1,10/17/2025 13:00:00,0.04860586024,,0.003623,,,0.3424657534,0.424384,-0.08191824658,,,
